text,label
"RT @mmpadellan: @realDonaldTrump Everyone KNEW what to do about #COVIDー19 except for YOUR stupid ass. 

You lied. People died.
You politici…",1
"RT @tedlieu: -Over 128,000 Americans have died from #COVID19 &amp; the virus is surging in many states.

-Multiple press investigations confirm…",1
"Fauci: „Clearly we are not in total control right now“
Anthony Fauci warns US virus cases could reach 100,000 a day.
#USA #Covid19 https://t.co/xOtsNb8Gwi",1
"What is the new normal?

“Throughout the pandemic, there has been one constant: technology.
It has played a significant role in bringing people together in ways not previously thought to be possible”.
- @yomi_sola https://t.co/17V50bCGbi",1
"RT @RepJeffries: More than 125K Americans dead.

Over two million Americans infected by the #coronavirus.

47 million Americans unemployed.…",1
@keywestcoder @Tony__Heller 2.7 million people die each year in the USA -  come to grip with mortality.  Many more people will have already died as a consequence of the COVID policies than the disease itself.  Community immunity is the solution not imprisonment.,1
"RT @CAPAction: Why does the U.S. lead the world in coronavirus cases and deaths? 

Answer: Donald Trump. https://t.co/CSI6kVI35R",1
RT @authenticFNL: @Morning_Joe Attacks on Joe Biden mental ability while Donald Trump believes the coronavirus basically doesn’t matter whi…,1
"BBCWorld: “We cannot let down our guard on influenza; we need to be vigilant and continue surveillance even during the Covid-19 pandemic,"" a World Health Organization spokeswoman says

Read more: https://t.co/vPEhN9fB6s",1
"My mom, who didn’t believe Covid-19 was a serious threat to people under 65, told me today that she won’t eat at fast food places anymore because a Facebook post told her that fast food workers are contaminating the food of white people... https://t.co/9b3DJqHd1y",0
"RT @ianmSC: Retweeting this again because it’s just so hilarious. 

Masks are meant to give people the illusion that they have some control…",0
RT @IrishTimesWorld: US buys up world stock of key Covid-19 drug remdesivir https://t.co/6303nCREHH via @IrishTimesWorld,1
@JasonSCampbell Politician badmouths scientist who was on the front lines of the AIDS epidemic and is doing his best to save lives now. The contempt and vitriol of Republicans toward people like Fauci is quite remarkable.,1
RT @NBCNews: BREAKING: Most travelers from the U.S. will be barred from entering the E.U. when it reopens Wednesday due to the country's gr…,1
@realDonaldTrump Please set the example for for our country.  I have been a strong Republican all of my life.   You have not led by example.  I have yet to hear you or see you promoting social distancing or use of face mask.  People are dying please set an example that will save lives,1
"RT @OARichardEngel: The EU has released a list of 14 countries that have been cleared for travel based on #coronavirus levels. The U.S, whi…",1
"RT @FINALLEVEL: ‘Your biggest Mistake, is thinking it’s Fake.....’ #Covid",1
RT @RockersFor: CDC says surgical masks won't protect you from the coronavirus https://t.co/de5sDOsXr4,0
RT @DrEades: There is a lot of inaccurate and misleading info out there about Covid-19.  This is the most accurate thing I've seen yet. htt…,1
"plastic is proliferating and filling our rivers, seas and oceans ALSO the environment around us dispose wisely https://t.co/rrWvZSHIdy",1
"RT @farrm51: Remember in March Jones said response to Covid-19 was hysterical alarmist and exaggerated.
He is a messy combination of brute…",1
corona's throat test is a gag reflex test change my mind,0
"Worldwide, COVID-19 cases have been going up linearly for 8 weeks. Meanwhile deaths are down from the initial spike, and unchanged for last 8 weeks. Has the disease become less lethal? https://t.co/Kl4ElULwGD",1
"Think positive.
Total recovered Covid 19 cases reached 4656 today in Nepal 1 July 2020.",1
RT @Reuters: U.S. Senate Republicans to push next coronavirus aid bill in late July https://t.co/zD2gZg9XJb https://t.co/KgzTiEso7N,1
RT @csthetruth: Is the Long Predicted Covid-19 '2nd Wave' a Pre-Planned Bio Attack? with True Pundit's Mike Moore https://t.co/I3MuzePlVh,0
"RT @Reuters: Fake contact tracing part of 'rapidly evolving' coronavirus fraud, U.S. DOJ warns https://t.co/KgYdn7VHRM https://t.co/TYIoA0v…",1
"RT @ChuckCallesto: BREAKING REPORT: Covid-19 Cases in Clark County, NV started increasing 30 days ago, but current new hospitalizations and…",1
"RT @DrLehrman: 40% of transmissions happen before symptoms.
#WearAMask 
#science #facts https://t.co/AYyJXhHOMu",1
"@perplexes @ceejbot If health care was an individual choice like a movie ticket that would be fine.

But when your neighbor can't get treatment you get sick. Their decisions = your consequences.

Socialism means managing social consequences with social spending. Pandemic care is textbook example 1.",1
"RT @ChrisMurphyCT: What's so unforgivable is there's now no mystery as to how to get COVID under control.

In CT, we kept everything closed…",1
"In this Covid-19 pandemic, I take an opportunity on #NationalDoctorsDay to thank all the men and women working tirelessly on the frontline. Your devotion and sacrifice towards your duty are truly appreciated and will not be forgotten! Happy Doctors Day! #doctorsday2020 https://t.co/Y0kS4KHmAV",1
"RT @cnni: The US represents 4% of the world's population, but 25% of all coronavirus cases.

More people are infected with and die from cor…",1
"RT @guardian: Coronavirus live news: Australia puts 300,000 back into lockdown; tourist flights to Greece resume https://t.co/A4r5dlCGQA",1
"RT @SenSchumer: Sen. McConnell wants to assess the conditions in the country before taking action on COVID.

Here’s the assessment: People…",1
RT @Reuters: Sweden starts critical look at its pandemic response https://t.co/RsbZu6AL0K https://t.co/NssOCM7ack,1
"RT @YourAnonCentral: Black Lives Matter protests did not cause an uptick in #covid19 cases. 

BLM saved lives in cities where protests were…",1
"@ABC7NY More black on black shootings. Sadly a True epidemic in Urban cities coast to coast. Age, gender means Nothing to these Lowlives. But no need to throw Real Attention to at all. 🤦 The Vote APPEASER DEMOCRAPS Hide like cowards. Shameful.
Bail Reform on Steroids",0
"Huge lie warning...3...2....1  

""“I’ve already been in several,” he said. “I’ve been in shouting matches with people at CVS. People just don’t understand it. If everyone just wore a mask, this would be over.”

Nope, wearing masks would NOT end this.

https://t.co/FzWwmqHAqa",0
Anthony Fauci Warns: Pig-Bound Virus in China Could Cause Pandemic https://t.co/UMvkiD9vNG via @BreitbartNews,1
"RT @COSAGOV: The disease is spreading because people with the virus are not isolating themselves, and other people are coming in close cont…",1
"Lethality of COVID-19 equals a strong seasonal flu!

Here’s the science Liberals demand. But the lunatics will reject it BC it goes against their narrative &amp; plans to control the masses.

#Scamdemic 
#VoteRedToSaveAmerica2020 👇🏽 https://t.co/lJmWwHFEYg",0
"RT @SenWarren: There were 21,000 new COVID-19 cases the day Dr. Fauci told me we were going in “the right direction.”
There were 40,000+ ne…",1
"RT @prayingmedic: 34) Covid-19 patients from Mexico are being transferred to U.S. hospitals.
https://t.co/rAqSZ7wBVB",0
"RT @dabeard: 14 states refused to expand Medicaid, which now leaves many of their newly unemployed citizens without insurance as #COVID19 r…",1
RT @Maxine12333: 14% decrease in New cases last week in Calif. among people who stay mostly at home.  42% increase in the 18 to 40 years ol…,1
@CNNPolitics He sure has! @realDonaldTrump is surrendering to the coronavirus. He got his ass handed to him at the price of American lives.,1
"RT @BillHanage: Tony Fauci says the US death toll is ‘going to be very disturbing’, even when you consider the 120k+ lives lost already. He…",1
Now Fauci watching for a brand new swine virus in China 🦠 🤦🏾‍♂️,1
RT @CarlosGSmith: .@GovRonDeSantis refuses to issue a statewide mask order as #COVID19 cases surge &amp; asymptomatic young people are spreadin…,1
RT @SenorGuapo_: and here comes July’s #1 draft pick,1
"RT @CarlosdelRio7: The US #COVID19 Pandemic is “out of control” says Dr. Fauci and we may be seeing soon as many as 100,000 cases per day.…",1
RT @CattHarmony: Kevin McCarthy calls out Pelosi's shadow voting scheme. Pelosi uses pandemic as an excuse to extend proxy voting &amp; consoli…,0
"@realDonaldTrump Look Spanky. China did not develop the virus, fly over here and unload a crate of covid on us. It's all over the world but we suck at containing the virus because you haven't done one damn thing to help Americans! By the way, wear a damn mask or stay in your bunker with Putin.",1
"Event 201 Pandemic Exercise: Segment 3, Finance Discussion https://t.co/14orFaRIMI via @YouTube If the Health Care providers, Bill and Melinda Gates planned all this that we are going through, the pandemic, the shut down, the economic crash, the shutting down supply lines",0
"RT @SpiritOfCongres: ""Testing is very important as much as social distancing &amp; other measures we take.""

Health worker to Rahul Gandhi ji.…",1
"RT @bennyjohnson: The media and Democrat politicians cheered and encouraged mass, unrestricted gatherings like this for *weeks* across Amer…",0
"@realDonaldTrump Yet China’s mask wearing, social distancing conscientious neighbours like Hong Kong and Taiwan are almost virus free with very few deaths.",1
"RT @JessieJaneDuff: Joe Biden lost for president in 1988 &amp; 2008
 
Joe Biden lost millions of manufacturing jobs to Mexico &amp; China
 
Joe Bid…",1
RT @rodimusprime: COVID Outbreaks Are Being Traced Back To Parties — Not Protests https://t.co/TahdVL6MVP,1
RT @narendramodi: India salutes our doctors- exceptional care givers  who are at the forefront of a spirited fight against COVID-19. #docto…,1
#BoycottChina #ChinaVirus of thé world https://t.co/KYu8HC2sXX,0
RT @ypbaishnab: Yoga guru Ramdev-run Patanjali has claimed that its Ayurvedic medicine 'Coronil' can help cure COVID-19 caused by the novel…,1
"RT @karl_trotsky: NHS facing shortage of doctors before second wave arrives as thousands set to quit, warns medics union. 😡 https://t.co/yq…",1
"@PaulTheBookGuy @JackPosobiec @Cernovich They did it to jack up the death count, Trump sent the ship knowing Cuomo can't change the plans in the middle of pandemic.",0
I just killed covid 19,0
RT @iMusing: imagine assuming the Liberals would not countenance dismantling Medicare while broadcasting their ridiculous scare campaigns f…,0
"@AliceRitter8 @JAlexander319 @wryancraig @MediumBuying Deceased nursing home residents disagree with you. 

We all knew this was a pandemic! 

And Cuomo gave the ok to purposefully infect healthy elderly and their care givers! Why are you defending this?",1
"RT @Craig_A_Spencer: The European Union will now allow visitors from the following 15 countries: 🇩🇿 🇦🇺 🇬🇪 🇨🇦 🇲🇪🇲🇦 🇳🇿 🇷🇸🇰🇷🇹🇭🇹🇳🇺🇾🇨🇳 🇷🇼

In th…",1
"RT @Anna_Soubry: The primary duty of Govt is to keep its people safe. 
During a pandemic that’s killed 65k citizens in 4 months the Govt sh…",1
"RT @Craig_A_Spencer: Recap of yesterday’s #COVID19 statements:

WHO Director General: “The worst is yet to come”

CDC Principal Deputy Dire…",1
"RT @MnshaP: Patanjali now says it never claimed Coronil would cure coronavirus. 

Except Ramdev DID make that claim on multiple channels wi…",1
"We should follow our duties as  citizen to lessen the impact of Covid 19. Duties like washing hands, maintaining distance, wearing masks.

Remember easing lockdown is not equal to pandemic is over.",1
"RT @drdavidsamadi: The country of Austria is fully reopened with hardly any restrictions in place.

Masks are only required on public trans…",1
"RT @joegooding: In the last year, we have seen the Mueller hoax collapse, the impeachment “whistleblower” sham implode, a pandemic the Demo…",0
"RT @aubrey_huff: If @realDonaldTrump wasn’t president, #COVID19 wouldn’t exist.",0
"RT @YourAnonNews: Yesterday, there were 174,264 new cases of #COVID19 and 5,072 deaths were reported in the past 24 hours.

This brings the…",0
RT @SusanStJames3: I'm not going to joke about it anymore. Covid infections are rising because people were rioting. They were paid to riot…,0
RT @DrRPNishank: Risk of transmission of pathogenic viruses &amp; microbes via soles of footwear is extremely high at public places. To fight r…,0
"RT @politvidchannel: Hillary Clinton on how she would have handled this pandemic if she was president: ""I would have read my damn briefs.""",1
"RT @vegix: Imagine 3,000,000 new confirmed cases of #COVID19 in just a month.

It's not unlikely given the latest projections out from US o…",1
'Going To Be Very Disturbing': Fauci Warns Coronavirus Cases Could Reach 100K A Day https://t.co/88wJy6LvFG,1
"Doctors are the true warriors to save people in the world pandemic. Wishing you happy National Doctors' Day!
.
#doctorsday #doctors #nationaldoctorsday #doctorslife #doctor #bestwishes #doctorsoffice #medical #happydoctorsday https://t.co/x4zrk0L9O2",1
"RT @BillBishopKHOU: Tuesday, June 30, 2020
Today, Texas reports 6,975 more confirmed cases of COVID-19.  A new single day record in Texas.…",1
RT @CBSNews: Fauci says he's concerned about Americans disregarding scientific data and the recommendations for slowing the spread of coron…,1
"RT @safeagain1: Today’s horrifying stats
#Covid19
Cases:
2,715,095
Deaths:
129,987

Still 25% of all world deaths 
(Unreal)
78,018 NEW CASE…",1
"@DrVettor I don't necessarily support Bridget (don't know her at all, to be honest). But protests during a pandemic does seem...dangerous.

There are of course many other reasons why the US is blowing up right now. But it would be difficult to deny that these have had no impact at all.",1
"dear tom hanks and jennifer aniston, our solar system is experiencing a wave of destructive radiation that is causing things already in all of us to mutate into this covid 19. a mask helps no one. a large glass of fresh squeezed lemon will help you",0
"People are dying because of deadly virus all around world. But in #Kashmir virus is not only Coronavirus but Kashmiri Army as well, whose brutality has reached a new level even in this pandemic. Today, they have killed a man in front of a mere 3yrs old grandson. #KashmirBleeds",1
"RT @Mavadar: @BarbraStreisand @ScottFeinberg Problem with this is, There wouldn’t have been a pandemic if Hillary was a President",0
"RT @thecjpearson: So are we just going to pretend these spikes in COVID-19 cases didn’t occur just two weeks after  mass protests, actively…",0
"RT @WHO: Q: Can people wear masks while exercising? 
A: People should NOT wear masks when exercising as masks may reduce the ability to bre…",1
"Emergency triage of this scale would have been unnecessary if this country had a strong national response led by those in positions of power.

Instead, we have growing case numbers around the country and Dr. Fauci predicting we will hit 100K cases/day soon. https://t.co/H65z6FDFmD",1
"RT @angelskimi: mfw @realDonaldTrump wanted to close america’s borders, but the rest of the world is now pulling the uno reverse card 🤡",1
"RT @TimesNow: G4 virus found in pigs in China: Scientists warn of another pandemic potential.

https://t.co/CcW2k1jaKQ",1
RT @GabbyOrr_: NEW: Senior White House officials are at odds with each other over how much the administration should talk about coronavirus…,1
"RT @CNNPolitics: Dr. Anthony Fauci says there's ""no guarantee"" the US will develop a ""safe and effective"" Covid-19 vaccine — but experts ar…",1
"RT @LATiffani1: Covid is NOT on the rise

Faulty tests are. We are ALL being controlled and manipulated beyond anything imaginable",0
@matticusmaximus @mitchellvii No masks no mask no mask what's wrong with you  why you want to walk around like that?  There's no flying virus running around ? Just controlling people labeling everything corona open your eyes shut CNN off,0
"RT @NPR: New daily coronavirus cases are rising in 39 states, an NPR analysis shows. 

Here's how much cases are up compared to 2 weeks ago…",1
@DavidLewis61 @BallouxFrancois Not an expert but..The American and European trail vaccines use new high tech specific approaches to making immune response. Chinese attempted vaccines for covid 2 and most 20th century vaccines r based on injecting weakened/dead version of virus to provoke immune system,1
"@Markbizzy @StoopVon @The_Youngs7er @BubbaFartBucket @DC_Draino @JuicyLites Those are high-grade equipment designed to be &gt;99% covid-proof.

Masks can reduce infection rates by 5 times.",1
"RT @stevenspohn: On June 11th, Michael Hickson, a quadriplegic black man with COVID-19 was killed by a hospital in Austin Texas.

Doctors d…",1
RT @TheAtlantic: The EU will reopen its borders on Wednesday—but has barred travelers from the U.S. Last week @juliettekayyem argued that T…,1
RT @TheEconomist: Researchers found that the Black Lives Matter protests in America had no significant effect on the incidence of covid-19…,1
RT @RealOmarNavarro: @realDonaldTrump @RightMindedOnly China has violated so many international laws with creating COVID-19. They have bloo…,0
"@DebiMacheca @JrwJim @BetteMidler He hides behind Putin...As the Afghanistan scandal builds, it appears that Trump has been aware and ignored this as much or more than he did Covid. But we know who he seeks for protection. Vote, help people vote. Mail in or whatever we need to do. wear gloves and masks. Go BLUE.",1
"@ToddMurrayTM @ABC He's a paranoid idiot. We wear them because we are in a pandemic,and scientist say this will help people.
  He is projecting HIS childish responses on others. We are smarter than you!😉",1
"RT @ShamanicNights: Covid counting numbers inflated in many ways;  proven in Texas: 1 case count adds 15 or more 'probable' contacts.

(Thi…",0
"The United States of America is:
 #1 in Coronavirus infections
 #1 in Active Coronavirus cases
 #1 in Coronavirus deaths. 
~        #TrumpIsKillingUs  ~ https://t.co/GKmtSpoMW6",1
"RT @wsvn: Joe Biden took aggressive aim at President Donald Trump, suggesting he has abdicated his duty to protect U.S. troops facing Russi…",1
"RT @mmpadellan: Dr. Fauci has warned that America could hit 100,000 cases a day if this doesn't turn around.

REMINDER: Less than a week ag…",1
"@Mushini4 @jerrylmassey @why_president @LucianLegacy @WhitneyCummings @Jersey_Gulls @dogleaps @____Roar____ Hahaha...Fauci said to wear masks. The masks he said people should save for hospitals are N95 masks, not regular face masks, which do add a margin of protection.",1
Democrats want the NATO and UN to police OUR country!! Bringing in the New World Order!!  Wake up America @realDonaldTrump @POTUS  #DemocratsTheEnemyWithin https://t.co/3e6B4gKAhJ,0
"RT @JRehling: Texas Lieutenant Governor Dan Patrick said today that he doesn't need Dr. Fauci's expertise on Coronavirus anymore.

Let's ch…",1
"RT @BNODesk: So far today, the U.S. has reported 46,559 new cases of coronavirus and 738 new deaths. It will break the daily record (46,850…",1
"RT @NicolaSturgeon: Public health, not politics, must drive decisions on COVID. I’m sure the Governor of New York (below) isn’t being polit…",1
"RT @vanOnselenP: Schools are safe, I can’t be any clearer than that 🤷‍♂️",0
"RT @HKrassenstein: BREAKING: This morning Trump confirmed the new Republican platform.

- COVID19 is a “hoax.”
- Russia murdering US troops…",0
I don't believe a word you speak Fauci. https://t.co/Kgs6K0Ze8s,0
@CYxng I know people that have died from corona this shit is real don’t be that conspiracy Don on the tl,1
@ChinaDaily China has transformed #WuhanVirus into #ChineseVirus and propagated in the past 7 months to world to kill half a million people.,0
RT @srinivasiyc: Testing is as much important as social distancing and other measures to fight COVID : One of the healthcare workers to Shr…,1
"RT @Reuters: Germany's confirmed coronavirus cases rise by 466 to 194,725: RKI https://t.co/tG5xBFPcNG https://t.co/Jf6xluOgRU",1
"Top US scientists collaborate on an interactive map that shows the degree of #coronavirus risk in every county by color: green, yellow, orange, red. Unified set of metrics for gauging the #COVID19 risk levels in communities--cases per 100,000 ppl. (NPR) https://t.co/etfckvrDrh",1
"RT @spectatorindex: JUST IN: Coronavirus deaths in the United States pass 130,000",1
"RT @ABSCBNNews: #COVID19 cases in the Philippines reach 38,511 with 999 additional confirmed coronavirus infections on Wednesday, July 1.
-…",1
"RT @RonPaul: Coronavirus Is Essentially Over!

Watch the whole show here: https://t.co/4FFZ7Hxa9A https://t.co/omMlGRnnqd",0
"RT @BNODesk: BREAKING: U.S. reports 47,236 new cases of coronavirus, the biggest one-day increase so far, and 747 new deaths https://t.co/Q…",1
"RT @drawandstrike: Trump is doing GOD’S WORK HERE, and I have zero interest in having any discussion about the opioid epidemic that was kil…",0
"RT @nypost: Anthony Fauci, CDC slam airlines' plans for full flights amid COVID-19 https://t.co/fUPXUc6hNJ https://t.co/uXMWv20jLK",1
RT @Acosta: Fauci at Senate hearing on recent surge in COVID-19 cases: “We are now having 40-plus thousand cases a day. I would not be surp…,1
"RT @BuzzPatterson: Currently, the percentage of Americans who’ve contracted COVID are .0076%. That means 99.99% of us have not been infecte…",1
"@KennedyNation @TheFive @DanaPerino @JesseBWatters @dbongino @donnabrazile @FoxNews Over weekend, USA had the lowest deaths from Covid since early April. Big news right? Did you hear that on the news? Nope, why? It will not cause enough fear to Americans! Think about media is doing and their agenda? Since when we start counting everyone around with the flu?",1
"This covid pandemic has exposed our weak health care system, absolute lack of preparedness of our local bodies and moreover zero accountability of some leaders.

#COVID19India",1
"RT @COVIDNewsByMIB: #IndiaFightsCorona:

18,653 new #COVID19 cases in India in the last 24 hours, as on 1st July, 2020, 8 AM. Statewise dis…",1
RT @tedlieu: The @realDonaldTrump Administration still doesn’t get it. #COVID19 is not a PR issue. It’s a highly contagious virus that has…,1
"RT @smalltownandrew: @realDonaldTrump Lab Created Coronavirus? ""Patient Zero"", Wuhan Lab Researcher Info Scrubbed from Internet

The Chines…",0
"RT @DanCovfefe1: #DrFauci just took in large amounts of #COVID19.. 🤦🏼‍♂️

Why would he take his facial shield off when he thought the camer…",0
"RT @true_pundit: In various states across the nation, there’s been a noticeable trend of an increase in coronavirus cases. While this fact…",1
RT @DesignationSix: The Republicans are trying to spread the coronavirus intentionally. If they cant get us to close our borders to immigra…,0
"RT @DanMuskin: Liberals: Trump needs to increase testing

Trump: Increases testing

...

Coronavirus cases rise due to increased testing

.…",0
@NYGovCuomo supports #COVID19 filled #BLM rally but shuts down HARD WORKING businesses on the daily. Where’s the common sense?! #NYC https://t.co/fh7Y08VNoL,0
"The  swelling numbers of COVID-19 patients entering the United States from Mexico comes as many parts of California have pushed down their infection rates, enables many counties to lift stay-at-home restrictions and reopen businesses.

HOW DO YOU MAINTAIN CONTROL OF THE NARRATIVE",0
@GavinNewsom @AlamedaCounty @CAPublicHealth @Dare2BWell why are the people following rules suffering from those that don't.  Common sense explains surge in covid cases with protesters and rioters @sfchronicle https://t.co/zVJFWlKgrI,0
"@Stephen_Woods Whatever caused the outbreak is old news. When an outbreak occurs for whatever reason, what’s needed is information to contain it. That wasn’t supplied until it was too late. Deflecting this fact won’t help us defeat the virus.",1
@Milhouse_Van_Ho @AlexBerenson @andrewbostom Except Belgium has discovered that immunity has gone down in people that have had COVID-19. It decreases within a few months.,1
"@realDonaldTrump Celebrating record Coronavirus numbers?  Millions of people unemployed, over 120,000 dead, othe countries banning entry of Americans due to inability to stem the spread of the virus and you want to celebrate.  Disgusting.",1
"@LindaWarriorGal @willieluv2016 @GenFlynn @POTUS it's part of the plan; watch youtube video
COVID 911: the Deep State Insurgency
before it is removed before DS realizes how educational it is!",0
"RT @BernieSanders: More Americans have died from the coronavirus than were killed fighting in World War I.

Tens of millions have lost thei…",1
The presidential brief may have had coronavirus cure in there but we will never know because morons who DONT read elected a dumba** who CANT READ. Not to mention he’s too EFFIN lazy to even LISTEN to the briefing because...you know..too boring when there’s all that tv to watch.,1
"RT @the_hindu: The World Health Organization will “read carefully” a Chinese study on a new flu virus found in pigs, a spokesman said on Tu…",1
"RT @NikolovScience: The inflated counting of COVID19 ""cases"" appears to be widespread across US. Here is a statement by an official at the…",0
RT @PatrickNova6: @realDonaldTrump @CNN @FoxNews Trump stalled an Intel Report Warning of Pandemic Dangers: The report said the USA was “vu…,1
RT @SethAbramson: BREAKING NEWS: Nation's Top Infectious Disease Expert Foresees Near-Term Scenario in Which 1 Million Americans Get COVID-…,1
"RT @jmbasco: People can be taught to do their own nasal swabs for accurate #COVID19 testing, limiting exposure of health care workers. http…",1
"RT @BBCNewsnight: ""There is anger from some directors of public health that they are not getting real time data about local covid cases""

-…",1
RT @nberlat: texas has about half Italy's population. https://t.co/uI955pl5HJ,1
"The only thing I disagree with Dr. Samadi about is that he says people should enjoy the outdoors and wear masks, when masks can suppress the immune system. At the same time he advocates for herd immunity and the strengthening of our immune systems. @21WIRE @LindaL16 @Albion_Rover https://t.co/H6EGSAz7dV",0
RT @AbhigyanRana: I am a ghost 👻i was died one week ago bcs of covid and i want neet n jee to be conducted on given dates.. Because i feel…,0
"RT @DrTomFrieden: It's simple: the more we wear masks around others, the less Covid spreads. https://t.co/6Iyk4ffH3c",1
"RT @BNODesk: NEW: California reports 8,462 new cases of coronavirus, the biggest one-day increase so far, and 105 new deaths https://t.co/Q…",1
RT @TheLeadCNN: Biden: ‘Trump failed us’ on coronavirus @ArletteSaenz reports https://t.co/QdUsssnDyh,1
RT @DanEggenWPost: “The United States is leading the world in officially confirmed infections and fatalities as it continues to see surges…,1
"RT @BelindaJones68: Trump is just itchin' to start WW3

How many more ppl will he kill thru war/pandemic b4 he's removed from office?

 &amp; T…",0
RT @chesaboudin: The tragedy unfolding in San Quentin was both predictable and preventable. Shame.  https://t.co/bZjLbMIz8E,1
Microsoft launches initiative to help 25 million people worldwide acquire the digital skills needed in a COVID-19 economy - The Official Microsoft Blog https://t.co/XB2gGLmhpM,1
"RT @davidicke: Bill Gates: COVID-19 ‘will be back in big numbers’ in October-November (Yes, of course it will as I have said for months bec…",1
@TheDemCoalition @NYGovCuomo @realDonaldTrump Where is your outcry against Cuomo and the other 4 Dem governors responsible for all the elderly in nursing homes caused by placing COVID patients back in to the nursing home.   Thousands of unnecessary deaths. …..and you are bitching about masks.  AMAZING!!!!!,1
"@GeraldoRivera @Jtadam__21 RT Wikileaks has dumped all their files online... Everything from H Clinton’s emails, McCanns being guilty, Vegas shooting done by an FBI sniper, Steve Jobs HIV letter, P0desta, Bilderberg, CIA agents arrested for rape, WHO Pandemic #TheTruthWillOut
https://t.co/FzUjg45a5K",0
"RT @ANI: 507 deaths and 18,653 new #COVID19 cases in the last 24 hours; Positive cases in India stand at 5,85,493 including 2,20,114 active…",1
"RT @BillHanage: Tony Fauci says the US death toll is ‘going to be very disturbing’, even when you consider the 120k+ lives lost already. He…",1
RT @joshtpm: DeSantis Insists Florida Is ‘Not Going Back’ On Reopening Despite COVID-19 Surge https://t.co/8z19OmGRNX via @TPM,1
@ChelseaClinton @HillaryClinton @realDonaldTrump Stop the protests to end the Chinese virus,0
RT @Independent: US buys almost entire world supply of drug proven to treat coronavirus https://t.co/UIzenn4QRd,1
"RT @rapplerdotcom: Named G4, this type of swine flu is genetically descended from the H1N1 strain that caused a pandemic in 2009. https://t…",1
RT @DWUhlfelderLaw: Florida has had a 604% increase in new COVID-19 cases in the past 30 days.  It ranks #1 ahead of Arizona at 443% increa…,1
This is why the numbers are fake. #COVIDIOTS #coronavirus https://t.co/pu9HjJDlSZ,0
These are very high numbers for consecutive days! Who do you think can and will better contain #coronavirus and future pandemics? #votejoebiden seems to be the answer in #election2020 Make sure to vote for that. Another 4 years is at stake! #voteblue2020 #election2020 #JoeBiden https://t.co/MH8iLsizb8,1
RT @Socialyogirachu: Patanjali founded an Ayurvedic medicine for Corona. This is one of the biggest achievement in the history of mankind.…,0
RT @stevenspohn: Arizona is preparing to implement SCORECARDS to determine eligibility for receiving care in a COVID world with limited sup…,1
"@DrPatrickAmoth WHO cautions in its website that it has NOT APPROVED any #covid19 test through its own processes &amp; only recommends certain tests hence their is no gold standard test,how then are we assured of validity of tests &amp; results we are getting? #AsktheDG @DrPatrickAmoth  @nancyokware",1
"RT @rafsanchez: US coronavirus cases are up 80% in the last two weeks, according to @nytimes. https://t.co/121tPeB9LQ",1
"RT @latimes: 'We're surging again.' Doctors, nurses angry as coronavirus strains California hospitals https://t.co/uaqpZqrhG6",1
"RT @paulsperry_: Dr. Fauci testified he's certain all the new younger COVID cases can be attributed to states opening bars back up, even th…",1
RT @CBCAlerts: Toronto city council votes in favour of making masks mandatory in all indoor public spaces to help limit the spread of COVID…,1
"RT @stevenspohn: On June 11th, Michael Hickson, a quadriplegic black man with COVID-19 was killed by a hospital in Austin Texas.

Doctors d…",1
@TimesNow China is Virus market.. which type of virus you want???its not how many Kilos ? It’s how many countries you want to spread?😀,0
"RT @Reuters: Germany's confirmed coronavirus cases rise by 466 to 194,725: RKI https://t.co/tG5xBFPcNG https://t.co/Jf6xluOgRU",1
RT @NorbertElekes: NEW: WHO is sending a team to China to investigate 'how coronavirus started.',1
Corona virus can live on metal for longer period of time...isn't ? https://t.co/Z7c0X54thO,1
"RT @SkyNewsBreak: Australia says it is locking down 300,000 people in the suburbs of Melbourne after a spike in coronavirus cases",1
@jmcourtright @346laf @DiamondandSilk Herd immunity isn’t possible with covid because you can get it more than once. Read up. Herd immunity can only happen with the vaccine in this case.,0
"Keeps getting censored! CDC instructing States, counties how to inflate #covidpositive numbers.  SICK!  I’ve taken screenshots of the article because the URL keeps getting banned 🤬 (1 of 5) https://t.co/7PGlhHB5rO",0
RT @DrEricDing: 📍Biggest coronavirus lie today: @GOPLeader Kevin McCarthy pushed a viral misinformation tweet that claimed “Positive rates…,1
RT @SmokeyStafford: @TeamTrump @realDonaldTrump Both South Korea and the U.S. reported their first COVID-19 case on 20 Jan. SK immediately…,1
"Free care packages, wellness checks, 24-hour testing – how South Korea is handling Covid-19
https://t.co/25M2OL8O20",1
"First half of 2020 just passed by. Lets have a recap
1. Taal Volcano
2. Earthquakes
3. COVID-19
    - Metro Manila as hotspot
    - Cebu as hotspot
4. Typhoon Ambo
5. Community Quarantines
6. ABS-CBN shutdown
7. Thousands of jobs lost (displaced, ofws, etc)

Gahd, pa-void ng 2020",1
@MisterToxicMan Maybe alcohol helps kill COVID19?,0
RT @Declassified0: George soros owns the lab in Wuhan where Coronavirus broke out. Lol and 666 Goaxin road how obvious can you get.#PIZZAGA…,0
"RT @CNN: The US represents 4% of the world's population, but 25% of all coronavirus cases.

More people are infected with and die from coro…",1
"RT @QuickTake: Dubai Mall, the world's largest shopping center, is re-opening to the public after being closed due to #coronavirus.

@zaina…",1
"This mentions germicidal lamps—they would be ideal in schools, etc. Air conditioning may be factor in COVID-19 spread in the South https://t.co/SzngzqDkTZ via @Harvard",1
